customerid,amount,frequency,invoicedate,recency,cluster_id
12963.0,1841.03,96,2011-12-01 12:55:00,7,0
12965.0,771.91,109,2011-09-11 15:31:00,88,0
12966.0,160.18,10,2011-11-30 12:38:00,9,0
12967.0,1194.75,33,2011-12-06 14:19:00,2,0
12968.0,135.95,5,2011-08-19 15:44:00,111,0
12970.0,452.24,151,2011-12-02 14:30:00,6,0
12971.0,10930.26,308,2011-12-06 12:20:00,3,0
12974.0,144.8,8,2011-05-26 09:33:00,197,2
12976.0,738.6,22,2011-05-12 09:55:00,211,2
12977.0,39.239999999999995,9,2011-07-06 16:40:00,155,2
12980.0,7092.06,24,2011-07-07 11:42:00,155,2
12981.0,372.21999999999997,20,2011-11-10 12:00:00,29,0
12982.0,377.2,34,2011-04-14 10:49:00,239,2
12984.0,97.5,4,2011-11-21 12:37:00,18,0
12985.0,1215.6200000000001,78,2011-12-09 10:46:00,0,0
12987.0,545.0,30,2011-09-27 12:03:00,73,0
12988.0,535.32,92,2011-02-20 14:31:00,291,2
12989.0,6854.51,68,2011-12-06 15:28:00,2,0
12990.0,409.5,13,2011-11-08 13:01:00,30,0
12991.0,503.76,31,2011-11-16 15:34:00,22,0
12993.0,414.76,27,2011-11-16 15:49:00,22,0
12994.0,902.22,73,2011-12-05 15:43:00,3,0
12995.0,200.72,5,2011-09-23 09:20:00,77,0
12997.0,1197.94,67,2011-11-17 15:47:00,21,0
12999.0,455.88,28,2011-05-27 13:24:00,195,2
13000.0,534.85,31,2011-08-25 10:43:00,106,0
13001.0,9797.92,342,2011-12-05 14:51:00,3,0
13002.0,120.94999999999999,7,2011-01-25 15:18:00,317,2
13003.0,149.05,6,2011-08-26 10:50:00,105,0
13004.0,5613.43,409,2011-11-28 11:27:00,11,0
13005.0,468.95,29,2011-06-19 10:53:00,173,2
13006.0,81.57,4,2011-10-14 13:49:00,55,0
13008.0,178.46999999999997,15,2011-01-20 14:24:00,322,2
13011.0,50.550000000000004,3,2010-12-02 17:22:00,371,2
13012.0,1311.6200000000001,107,2011-11-30 13:05:00,8,0
13013.0,4786.99,222,2011-12-08 15:01:00,0,0
13014.0,3365.43,124,2011-12-07 09:24:00,2,0
13015.0,3346.28,176,2011-10-17 13:19:00,52,0
13016.0,789.89,47,2011-09-27 14:08:00,72,0
13017.0,204.0,1,2011-12-02 15:53:00,6,0
13018.0,7272.75,459,2011-11-23 13:28:00,15,0
13021.0,2584.4,134,2011-12-05 16:37:00,3,0
13023.0,689.9,40,2011-10-06 16:27:00,63,0
13026.0,936.15,43,2011-12-08 16:58:00,0,0
13027.0,6912.0,26,2011-08-18 09:39:00,113,0
13028.0,659.68,47,2011-11-17 11:10:00,22,0
13029.0,1247.5,10,2011-11-09 09:13:00,30,0
13030.0,799.48,99,2011-11-28 14:30:00,10,0
13032.0,996.52,75,2011-11-01 09:56:00,38,0
13033.0,190.55,11,2010-12-17 14:23:00,356,2
13034.0,642.77,37,2011-10-16 12:21:00,54,0
13035.0,886.63,30,2011-10-13 12:23:00,57,0
13037.0,881.07,48,2011-07-24 15:46:00,137,0
13038.0,908.46,28,2011-09-20 14:37:00,79,0
13040.0,676.99,43,2011-12-01 10:38:00,8,0
13043.0,471.57,14,2011-03-31 12:14:00,253,2
13044.0,560.47,33,2011-02-21 15:20:00,290,2
13045.0,305.28000000000003,18,2011-09-01 15:04:00,98,0
13046.0,629.31,35,2011-11-09 08:36:00,30,0
13047.0,3079.1,196,2011-11-08 12:10:00,31,0
13048.0,1805.91,137,2011-11-25 13:23:00,13,0
13049.0,656.6800000000001,14,2011-10-06 15:31:00,63,0
13050.0,5684.61,422,2011-11-30 17:28:00,8,0
13052.0,348.15000000000003,18,2011-05-11 14:12:00,211,2
13055.0,1201.96,78,2011-10-06 18:57:00,63,0
13058.0,271.40000000000003,8,2011-11-15 12:43:00,24,0
13059.0,183.4,8,2011-04-04 10:40:00,249,2
13060.0,307.53,15,2011-03-31 11:37:00,253,2
13061.0,248.61,10,2011-09-28 16:04:00,71,0
13062.0,346.98,11,2011-06-01 15:12:00,190,2
13064.0,1119.49,69,2011-11-27 12:31:00,12,0
13065.0,205.86,14,2010-12-01 16:52:00,372,2
13066.0,430.9,49,2011-11-15 13:39:00,23,0
13067.0,115.46000000000001,15,2011-09-18 13:38:00,81,0
13068.0,344.0,2,2011-11-29 15:00:00,9,0
13069.0,3717.82,470,2011-12-09 08:39:00,0,0
13070.0,228.8,9,2011-05-31 13:45:00,191,2
13072.0,177.15,7,2011-03-18 08:12:00,266,2
13075.0,919.61,22,2011-08-02 10:19:00,129,0
13077.0,729.27,112,2011-12-08 19:24:00,0,0
13078.0,12432.28,380,2011-12-08 18:48:00,0,0
13079.0,220.10000000000002,6,2011-12-05 16:53:00,3,0
13080.0,58.08,6,2011-06-13 14:59:00,178,2
13081.0,27964.48,1061,2011-12-08 13:13:00,0,0
13082.0,3595.48,75,2011-08-05 16:16:00,125,0
13083.0,303.75,18,2011-12-05 15:01:00,3,0
13085.0,272.38,29,2011-07-05 12:11:00,157,2
13089.0,57385.88,1857,2011-12-07 09:02:00,2,1
13090.0,8689.39,161,2011-12-01 12:39:00,8,0
13091.0,319.82,24,2011-11-18 16:48:00,20,0
13092.0,459.83,26,2011-09-30 11:18:00,70,0
13093.0,7741.47,170,2011-03-17 17:16:00,266,2
13094.0,1708.8600000000001,30,2011-11-18 14:07:00,20,0
13095.0,74.39999999999999,6,2011-09-30 12:03:00,70,0
13097.0,5893.32,437,2011-11-07 10:43:00,32,0
13098.0,28658.88,605,2011-12-08 14:14:00,0,0
13099.0,207.35999999999999,1,2011-09-01 17:40:00,98,0
13101.0,101.19,8,2011-04-19 14:37:00,233,2
13102.0,6336.29,310,2011-12-08 12:52:00,0,0
13103.0,243.94,8,2011-10-31 09:38:00,39,0
13104.0,1098.48,20,2011-12-06 13:10:00,2,0
13106.0,59.5,2,2011-08-03 11:50:00,128,0
13107.0,1524.07,60,2011-10-26 14:52:00,43,0
13108.0,350.06,10,2010-12-02 10:35:00,372,2
13109.0,766.84,50,2011-12-07 12:38:00,2,0
13110.0,1452.8700000000001,146,2011-11-08 14:30:00,30,0
13113.0,10510.0,280,2011-12-09 12:49:00,0,0
13115.0,2205.63,132,2011-12-01 09:39:00,8,0
13116.0,485.19,31,2011-08-14 14:36:00,116,0
13117.0,984.91,76,2011-11-18 12:02:00,21,0
13118.0,1125.0,82,2011-11-20 12:46:00,19,0
13120.0,30.599999999999998,1,2011-04-15 10:19:00,238,2
13121.0,254.73,53,2011-03-15 16:51:00,268,2
13122.0,922.39,55,2011-09-06 15:53:00,93,0
13124.0,3866.33,235,2011-09-11 12:45:00,89,0
13126.0,2056.29,142,2011-12-05 10:00:00,4,0
13127.0,259.17,15,2011-09-23 10:26:00,77,0
13130.0,64.0,2,2011-09-06 15:30:00,93,0
13131.0,1039.3,46,2011-11-16 13:21:00,22,0
13132.0,77.3,3,2011-03-23 12:44:00,261,2
13133.0,109.8,7,2011-03-11 10:31:00,273,2
13134.0,1740.63,105,2011-09-28 09:22:00,72,0
13135.0,3096.0,1,2011-05-27 10:52:00,196,2
13136.0,2545.38,139,2011-10-20 19:13:00,49,0
13137.0,3605.08,705,2011-11-29 12:09:00,10,0
13138.0,962.39,63,2011-11-17 16:51:00,21,0
13139.0,5055.79,174,2011-11-23 13:54:00,15,0
13140.0,423.72,46,2011-08-23 15:33:00,107,0
13141.0,2385.8,136,2011-09-16 09:54:00,84,0
13142.0,307.09,23,2011-11-20 16:07:00,18,0
13144.0,110.95,3,2011-01-11 11:15:00,332,2
13145.0,614.77,7,2011-10-31 12:45:00,39,0
13146.0,228.91,17,2011-11-13 15:29:00,25,0
13147.0,712.8000000000001,4,2011-11-29 13:59:00,9,0
13148.0,3348.48,347,2011-11-10 15:23:00,28,0
13149.0,1676.06,86,2011-11-25 13:09:00,13,0
13151.0,1250.3700000000001,75,2011-05-20 12:55:00,202,2
13153.0,486.22,15,2011-12-04 12:14:00,5,0
13154.0,-611.86,1,2011-07-18 15:21:00,143,2
13155.0,971.76,85,2011-11-06 15:41:00,32,0
13157.0,1721.57,89,2011-10-21 13:50:00,48,0
13158.0,1201.06,79,2011-09-06 11:58:00,94,0
13159.0,1379.75,122,2011-12-01 11:20:00,8,0
13160.0,91.8,4,2011-11-17 13:07:00,21,0
13161.0,112.75,8,2011-01-30 14:03:00,312,2
13162.0,1644.99,82,2011-08-09 15:59:00,121,0
13165.0,1021.48,42,2011-10-24 15:05:00,45,0
13166.0,414.7,42,2011-03-02 14:28:00,281,2
13167.0,791.33,65,2011-11-21 12:24:00,18,0
13168.0,1310.14,133,2011-11-03 12:56:00,35,0
13169.0,712.88,13,2011-10-07 12:11:00,63,0
13170.0,116.00999999999999,32,2011-11-13 12:19:00,26,0
13171.0,426.81,48,2011-12-01 15:06:00,7,0
13173.0,353.65,43,2011-12-05 15:51:00,3,0
13174.0,2817.03,314,2011-11-23 14:35:00,15,0
13176.0,492.84,72,2011-10-24 15:43:00,45,0
13177.0,282.45,17,2011-10-06 09:56:00,64,0
13178.0,5725.47,265,2011-11-13 16:14:00,25,0
13182.0,121.18,11,2011-10-25 13:46:00,44,0
13183.0,3957.78,94,2011-12-02 10:30:00,7,0
13184.0,1648.79,183,2011-11-25 12:02:00,14,0
13185.0,71.4,1,2011-03-17 11:56:00,267,2
13186.0,1539.69,84,2011-10-31 11:40:00,39,0
13187.0,236.02,37,2011-01-06 18:57:00,336,2
13188.0,114.60000000000001,2,2011-11-28 15:28:00,10,0
13189.0,260.68,29,2011-11-21 10:39:00,18,0
13192.0,911.94,63,2011-09-05 14:13:00,94,0
13193.0,117.88,29,2011-10-09 14:30:00,60,0
13194.0,60.7,3,2011-07-27 09:01:00,135,0
13196.0,1797.78,110,2011-11-28 13:54:00,10,0
13198.0,3384.09,229,2011-11-29 15:17:00,9,0
13199.0,9803.96,120,2011-12-06 12:30:00,3,0
13200.0,870.09,46,2011-11-20 15:35:00,18,0
13203.0,869.46,57,2011-11-30 10:45:00,9,0
13207.0,250.26000000000002,8,2011-11-24 14:52:00,14,0
13208.0,1205.9,150,2011-10-12 09:54:00,58,0
13209.0,5820.16,329,2011-11-09 13:54:00,29,0
13210.0,353.48,22,2011-09-07 08:18:00,93,0
13211.0,1197.42,56,2011-11-29 14:43:00,9,0
13212.0,780.58,143,2011-11-30 15:12:00,8,0
13213.0,1518.43,92,2011-10-14 11:42:00,56,0
13216.0,333.74,5,2011-03-17 12:18:00,267,2
13217.0,133.62,7,2011-08-09 15:32:00,121,0
13218.0,62.63999999999999,5,2011-08-04 16:59:00,126,0
13220.0,819.2900000000001,21,2011-09-22 13:38:00,77,0
13221.0,847.41,66,2011-04-13 16:58:00,239,2
13223.0,163.20000000000002,5,2011-05-23 13:03:00,199,2
13224.0,2150.85,109,2011-10-10 15:00:00,59,0
13225.0,6083.04,34,2011-12-06 13:29:00,2,0
13226.0,108.21000000000001,16,2011-03-11 14:35:00,272,2
13227.0,257.7,9,2011-05-22 11:47:00,201,2
13228.0,358.0,2,2011-09-19 14:28:00,80,0
13229.0,160.95,10,2011-04-28 12:07:00,225,2
13230.0,2763.41,612,2011-12-05 16:03:00,3,0
13232.0,1357.6,207,2011-11-27 10:39:00,12,0
13233.0,605.12,43,2011-09-26 13:25:00,73,0
13235.0,101.17000000000007,59,2011-05-12 09:48:00,211,2
13236.0,727.27,39,2011-11-15 12:50:00,24,0
13238.0,680.83,32,2011-11-28 15:30:00,10,0
13239.0,329.56,22,2011-03-23 10:25:00,261,2
13240.0,663.65,67,2011-09-04 14:08:00,95,0
13242.0,270.40000000000003,13,2011-08-19 12:53:00,111,0
13243.0,600.07,58,2011-05-20 13:14:00,202,2
13244.0,121.74000000000001,27,2011-09-08 11:46:00,92,0
13245.0,430.5,16,2011-10-20 11:40:00,50,0
13246.0,1922.1,143,2011-11-21 16:50:00,17,0
13247.0,501.12,25,2011-11-22 10:59:00,17,0
13248.0,465.68,26,2011-08-07 12:40:00,124,0
13249.0,711.41,23,2011-09-08 13:26:00,91,0
13253.0,1030.4,36,2011-07-06 10:09:00,156,2
13255.0,390.66,14,2011-12-06 10:56:00,3,0
13256.0,0.0,1,2011-11-25 15:57:00,13,0
13258.0,698.58,38,2011-11-28 09:31:00,11,0
13259.0,292.32,87,2011-10-09 10:48:00,61,0
13260.0,557.62,8,2011-10-09 13:21:00,60,0
13261.0,944.1,9,2011-03-16 12:22:00,268,2
13262.0,200.29,11,2011-03-21 15:06:00,262,2
13263.0,7454.07,1677,2011-12-08 13:59:00,0,0
13265.0,2107.66,91,2011-10-17 15:02:00,52,0
13266.0,3717.67,202,2011-11-28 14:39:00,10,0
13267.0,4404.44,224,2011-12-07 11:12:00,2,0
13268.0,3167.64,447,2011-11-22 11:51:00,17,0
13269.0,5315.92,320,2011-12-08 14:53:00,0,0
13270.0,590.0,1,2010-12-08 14:53:00,365,2
13271.0,178.26,101,2011-11-02 14:43:00,36,0
13272.0,276.56,15,2011-11-08 14:00:00,30,0
13273.0,138.98,16,2011-08-18 14:02:00,112,0
13276.0,590.9300000000001,30,2011-10-07 12:44:00,63,0
13277.0,258.4,8,2011-11-24 09:21:00,15,0
13278.0,542.73,46,2011-10-30 11:49:00,40,0
13279.0,126.30000000000001,11,2011-10-06 18:51:00,63,0
13280.0,814.86,85,2011-08-09 13:14:00,121,0
13282.0,1047.8400000000001,40,2011-11-21 15:33:00,17,0
13283.0,93.66,7,2011-10-11 09:50:00,59,0
13284.0,196.15,14,2011-01-21 10:25:00,322,2
13285.0,2709.12,187,2011-11-16 13:19:00,22,0
13291.0,361.11,42,2011-07-07 10:36:00,155,2
13292.0,578.9399999999999,31,2011-11-01 10:04:00,38,0
13294.0,873.74,54,2011-06-03 08:54:00,189,2
13295.0,197.95000000000002,11,2010-12-15 11:21:00,359,2
13296.0,87.4,5,2011-07-25 13:46:00,136,0
13297.0,2089.85,59,2011-12-02 09:32:00,7,0
13298.0,360.0,2,2011-12-08 13:11:00,0,0
13299.0,142.5,5,2011-03-16 12:55:00,267,2
13300.0,365.29,22,2011-06-28 11:59:00,164,2
13301.0,618.09,81,2011-08-28 11:25:00,103,0
13302.0,63.75,1,2011-07-07 17:56:00,154,2
13304.0,300.42,21,2010-12-23 14:35:00,350,2
13305.0,2000.86,81,2011-12-05 15:15:00,3,0
13307.0,15.0,1,2011-08-11 17:14:00,119,0
13308.0,1367.6100000000001,57,2011-11-17 09:31:00,22,0
13309.0,1456.79,107,2011-12-02 16:34:00,6,0
13310.0,1083.63,77,2011-12-01 08:23:00,8,0
13311.0,598.57,26,2011-12-05 12:55:00,3,0
13313.0,1555.32,78,2011-11-17 16:48:00,21,0
13314.0,578.66,75,2011-12-08 12:29:00,1,0
13316.0,5815.49,88,2011-11-02 13:40:00,36,0
13317.0,2140.07,135,2011-10-06 19:21:00,63,0
13318.0,640.76,20,2011-12-08 18:51:00,0,0
13319.0,10664.34,500,2011-12-04 13:34:00,4,0
13320.0,1491.7,110,2011-09-30 12:52:00,69,0
13321.0,567.36,11,2011-09-28 15:24:00,71,0
13322.0,199.48000000000002,25,2011-11-22 14:21:00,16,0
13323.0,787.85,21,2011-12-06 17:12:00,2,0
13324.0,7072.8,77,2011-11-07 15:51:00,31,0
13325.0,675.3,12,2011-09-19 10:36:00,81,0
13327.0,3617.57,109,2011-11-01 10:21:00,38,0
13328.0,1308.48,17,2011-01-27 15:22:00,315,2
13329.0,740.4,19,2011-11-08 10:29:00,31,0
13330.0,1140.93,53,2011-09-08 12:27:00,92,0
13332.0,350.9,21,2011-11-25 13:30:00,13,0
13334.0,3536.82,268,2011-09-18 15:21:00,81,0
13336.0,795.12,51,2011-09-23 14:05:00,76,0
13338.0,431.82,24,2011-07-08 14:53:00,153,2
13339.0,860.12,54,2011-05-23 08:31:00,200,2
13340.0,10736.48,134,2011-10-25 13:15:00,44,0
13341.0,775.85,42,2011-03-24 09:50:00,260,2
13343.0,303.93,22,2011-06-20 11:37:00,172,2
13344.0,2543.72,119,2011-10-03 09:45:00,67,0
13345.0,377.6,22,2011-03-08 08:34:00,276,2
13347.0,341.36,8,2011-09-30 13:28:00,69,0
13348.0,233.76,14,2011-10-06 17:28:00,63,0
13349.0,247.32,16,2011-11-29 08:07:00,10,0
13350.0,910.72,43,2011-11-23 16:33:00,15,0
13351.0,373.94,16,2011-10-04 12:55:00,65,0
13352.0,389.28,27,2011-12-02 11:58:00,7,0
13354.0,743.53,51,2011-09-29 13:17:00,70,0
13355.0,674.7,32,2011-08-09 14:48:00,121,0
13356.0,768.24,42,2011-09-20 14:33:00,79,0
13357.0,609.95,90,2011-03-27 13:56:00,256,2
13358.0,439.03,29,2011-03-16 11:52:00,268,2
13359.0,431.26,24,2011-10-11 16:48:00,58,0
13362.0,3085.4900000000002,169,2011-12-06 13:57:00,2,0
13363.0,992.5,60,2011-11-22 12:40:00,17,0
13364.0,0.0,20,2011-10-04 09:48:00,66,0
13365.0,2191.22,132,2011-12-01 08:39:00,8,0
13366.0,56.160000000000004,1,2011-10-20 13:37:00,49,0
13368.0,623.4,29,2011-03-28 09:59:00,256,2
13369.0,263.75,19,2010-12-20 14:02:00,353,2
13370.0,721.32,44,2010-12-08 15:57:00,365,2
13372.0,378.64,23,2011-09-11 12:46:00,89,0
13373.0,3312.25,158,2011-10-10 10:51:00,60,0
13375.0,772.9,38,2011-09-19 16:01:00,80,0
13376.0,1019.76,53,2011-09-01 16:16:00,98,0
13379.0,572.56,97,2011-11-13 13:45:00,25,0
13381.0,3626.81,173,2011-11-18 16:59:00,20,0
13382.0,222.99,15,2011-03-04 10:03:00,280,2
13384.0,4122.28,155,2011-11-09 11:04:00,30,0
13385.0,534.57,35,2011-01-14 09:52:00,329,2
13388.0,627.15,36,2011-08-10 13:35:00,120,0
13389.0,797.96,51,2011-11-28 14:01:00,10,0
13390.0,544.08,13,2011-09-26 08:38:00,74,0
13391.0,59.8,1,2011-05-20 10:50:00,203,2
13394.0,2312.8,164,2011-12-08 11:36:00,1,0
13395.0,307.72,21,2011-06-07 15:04:00,184,2
13396.0,1325.29,47,2011-11-18 09:42:00,21,0
13397.0,1539.18,39,2011-09-28 10:56:00,72,0
13398.0,457.34,26,2011-05-31 13:17:00,191,2
13402.0,621.23,39,2011-08-04 15:51:00,126,0
13403.0,75.0,3,2011-11-22 08:28:00,17,0
13404.0,252.49,11,2011-12-08 15:37:00,0,0
13405.0,572.451,27,2011-09-26 17:01:00,73,0
13408.0,27487.41,501,2011-12-08 09:05:00,1,0
13410.0,988.91,30,2011-12-01 08:58:00,8,0
13411.0,213.55,18,2011-08-24 13:57:00,106,0
13414.0,1390.5,24,2011-07-29 11:45:00,133,0
13416.0,712.5,19,2011-10-27 08:56:00,43,0
13417.0,640.83,28,2011-12-05 08:49:00,4,0
13418.0,5845.44,314,2011-11-28 10:23:00,11,0
13419.0,221.06,16,2011-10-07 12:49:00,63,0
13420.0,140.35,10,2011-07-28 12:10:00,134,0
13421.0,1848.98,105,2011-10-30 14:21:00,39,0
13422.0,2601.55,128,2011-10-19 13:45:00,50,0
13425.0,1624.21,78,2011-08-23 17:13:00,107,0
13426.0,3550.7000000000003,159,2011-12-09 08:59:00,0,0
13427.0,582.6,29,2011-11-20 13:02:00,18,0
13428.0,218.47,74,2011-11-29 14:20:00,9,0
13429.0,1006.8,67,2011-11-29 09:10:00,10,0
13430.0,648.6899999999999,54,2011-11-21 08:19:00,18,0
13431.0,1269.1,46,2011-10-03 13:49:00,66,0
13434.0,534.24,10,2011-09-26 14:30:00,73,0
13435.0,3794.4900000000002,103,2011-12-04 14:59:00,4,0
13436.0,196.89,12,2011-12-08 10:33:00,1,0
13437.0,3408.06,167,2011-11-25 14:00:00,13,0
13439.0,283.71,54,2011-03-29 14:20:00,254,2
13441.0,296.64,13,2011-09-09 09:38:00,91,0
13447.0,1104.23,62,2011-11-16 13:38:00,22,0
13448.0,3465.67,199,2011-11-23 12:33:00,16,0
13449.0,291.88,19,2011-11-16 08:28:00,23,0
13450.0,2043.7199999999998,71,2011-11-13 11:54:00,26,0
13451.0,2916.45,444,2011-11-13 15:58:00,25,0
13452.0,590.0,2,2011-03-25 14:19:00,258,2
13453.0,356.97999999999996,17,2011-06-27 09:34:00,165,2
13455.0,1007.35,53,2011-11-15 11:21:00,24,0
13456.0,1737.8200000000002,65,2011-11-22 09:18:00,17,0
13458.0,9537.92,394,2011-12-02 15:29:00,6,0
13460.0,183.44,17,2011-11-10 17:17:00,28,0
13461.0,1445.0,27,2011-11-01 09:01:00,38,0
13462.0,143.25,10,2011-06-09 19:53:00,182,2
13464.0,674.68,41,2011-10-12 15:01:00,57,0
13466.0,297.95,18,2011-08-31 15:29:00,99,0
13467.0,1083.71,99,2011-11-29 10:01:00,10,0
13468.0,5656.75,306,2011-12-08 10:39:00,1,0
13470.0,165.0,10,2011-09-01 14:57:00,98,0
13471.0,2531.58,260,2011-12-08 15:44:00,0,0
13473.0,417.54,22,2011-10-10 11:20:00,60,0
13474.0,229.59,64,2011-04-17 13:53:00,235,2
13475.0,1431.78,86,2011-06-01 13:52:00,190,2
13476.0,1092.77,61,2011-06-14 12:00:00,178,2
13477.0,1441.53,81,2011-11-02 12:04:00,37,0
13479.0,291.0,16,2011-05-25 16:49:00,197,2
13481.0,1776.81,112,2011-10-25 09:07:00,45,0
13482.0,184.64,11,2011-04-21 17:03:00,231,2
13483.0,140.34,10,2011-10-05 11:53:00,65,0
13484.0,313.8,8,2011-04-12 16:30:00,240,2
13485.0,454.24,23,2011-04-20 13:58:00,232,2
13486.0,1122.41,69,2011-09-22 13:13:00,77,0
13487.0,575.4,34,2011-10-13 12:07:00,57,0
13488.0,8910.61,427,2011-11-22 14:41:00,16,0
13489.0,449.52,14,2011-08-26 13:16:00,104,0
13491.0,1215.82,86,2011-10-19 08:32:00,51,0
13492.0,1269.84,50,2011-07-26 14:25:00,135,0
13493.0,618.63,8,2011-03-09 15:35:00,274,2
13494.0,316.26000000000005,18,2011-02-01 11:58:00,311,2
13495.0,1990.1200000000001,52,2011-12-02 11:21:00,7,0
13496.0,617.93,36,2011-11-29 10:58:00,10,0
13497.0,321.05,20,2011-03-02 09:04:00,282,2
13499.0,1146.96,45,2011-11-22 11:21:00,17,0
13500.0,1136.77,67,2011-11-16 15:35:00,22,0
13501.0,1310.47,53,2011-04-11 09:35:00,242,2
13502.0,292.0,18,2011-11-23 10:39:00,16,0
13503.0,216.85,17,2011-09-29 13:23:00,70,0
13504.0,295.93,22,2011-10-06 13:20:00,63,0
13505.0,4282.88,227,2011-10-03 12:14:00,67,0
13506.0,452.82,29,2011-01-31 15:27:00,311,2
13507.0,2479.16,162,2011-12-06 13:13:00,2,0
13508.0,110.97,12,2011-04-10 11:58:00,243,2
13509.0,979.72,44,2011-12-01 10:10:00,8,0
13510.0,1785.16,117,2011-12-08 13:46:00,0,0
13512.0,251.21,15,2011-03-24 10:03:00,260,2
13513.0,205.1,10,2011-08-05 11:50:00,126,0
13514.0,152.20000000000002,4,2011-09-27 09:39:00,73,0
13515.0,891.12,59,2011-09-28 11:26:00,72,0
13516.0,1389.41,44,2011-11-18 13:15:00,20,0
13517.0,2109.07,143,2011-10-11 11:43:00,59,0
13518.0,659.4399999999999,38,2011-09-15 10:29:00,85,0
13519.0,110.80000000000001,9,2011-10-20 15:56:00,49,0
13520.0,3487.75,95,2011-10-12 10:20:00,58,0
13521.0,1093.65,436,2011-12-08 13:50:00,0,0
13522.0,125.80000000000001,5,2011-11-09 15:11:00,29,0
13523.0,3755.38,177,2011-11-06 15:11:00,32,0
13524.0,680.1800000000001,27,2011-10-30 12:34:00,40,0
13525.0,628.78,6,2011-11-25 12:01:00,14,0
13527.0,2263.76,224,2011-11-06 12:04:00,33,0
13529.0,307.76,15,2011-09-22 09:15:00,78,0
13531.0,483.8,22,2011-05-18 16:56:00,204,2
13532.0,210.31,66,2011-11-06 12:25:00,33,0
13533.0,270.79,76,2011-06-10 11:54:00,182,2
13534.0,5613.08,342,2011-12-07 14:52:00,1,0
13536.0,3448.29,179,2011-12-08 16:38:00,0,0
13538.0,1280.85,25,2011-10-27 16:34:00,42,0
13539.0,605.84,38,2011-09-15 10:18:00,85,0
13544.0,291.41,87,2011-10-31 11:57:00,39,0
13546.0,626.99,98,2011-11-27 14:50:00,11,0
13548.0,682.41,124,2011-09-04 14:50:00,95,0
13549.0,916.12,52,2011-11-14 09:20:00,25,0
13551.0,91.80000000000001,4,2011-01-24 14:46:00,318,2
13552.0,3539.53,121,2011-10-04 15:19:00,65,0
13555.0,4149.28,136,2011-09-27 12:36:00,73,0
13557.0,584.06,34,2011-11-11 15:24:00,27,0
13558.0,605.06,175,2011-12-04 11:24:00,5,0
13560.0,174.37,33,2011-12-02 13:11:00,6,0
13561.0,141.85999999999999,14,2011-05-08 12:39:00,215,2
13562.0,1799.33,82,2011-09-19 10:51:00,81,0
13563.0,777.53,49,2011-09-16 14:45:00,83,0
13564.0,647.74,85,2011-07-18 14:35:00,143,2
13565.0,240.22,38,2011-11-20 14:33:00,18,0
13566.0,874.71,176,2011-10-30 11:59:00,40,0
13568.0,192.85,44,2011-06-19 14:42:00,172,2
13569.0,373.75,85,2011-11-22 13:07:00,16,0
13570.0,239.49,27,2011-04-10 13:36:00,242,2
13571.0,2092.32,341,2011-11-27 10:47:00,12,0
13572.0,1384.25,33,2011-05-18 11:59:00,205,2
13573.0,294.4,26,2011-10-20 14:33:00,49,0
13575.0,732.0699999999999,46,2011-11-16 13:14:00,22,0
13576.0,6703.3,130,2011-11-29 15:34:00,9,0
13577.0,1658.3,85,2011-11-14 15:19:00,24,0
13579.0,467.04,23,2011-11-25 08:41:00,14,0
13581.0,118.0,10,2011-02-03 14:41:00,308,2
13583.0,781.03,53,2011-07-07 10:40:00,155,2
13584.0,142.4,24,2011-02-06 12:49:00,306,2
13587.0,347.0,11,2011-11-08 11:17:00,31,0
13588.0,2445.12,180,2011-11-24 10:42:00,15,0
13589.0,379.65,21,2011-11-25 12:10:00,14,0
13590.0,1976.12,89,2011-11-28 12:54:00,10,0
13591.0,1117.13,58,2011-10-06 12:26:00,64,0
13592.0,247.95999999999998,16,2011-11-04 09:49:00,35,0
13593.0,1990.28,129,2011-08-23 13:35:00,107,0
13594.0,396.97,26,2011-10-18 10:19:00,52,0
13596.0,697.04,166,2011-12-04 12:01:00,5,0
13598.0,167.42000000000002,41,2011-10-23 14:35:00,46,0
13599.0,5030.6,264,2011-12-08 19:26:00,0,0
13600.0,219.52,19,2011-01-31 15:27:00,311,2
13601.0,693.32,99,2011-10-25 17:31:00,44,0
13602.0,428.89,23,2011-10-06 11:47:00,64,0
13603.0,164.34,27,2011-11-13 15:57:00,25,0
13606.0,280.53999999999996,43,2011-11-10 17:46:00,28,0
13607.0,678.01,98,2011-10-30 16:17:00,39,0
13610.0,1115.43,228,2011-11-27 15:38:00,11,0
13611.0,1158.2,76,2011-09-11 14:51:00,88,0
13614.0,1610.46,201,2011-11-15 14:47:00,23,0
13615.0,399.99,24,2011-01-31 11:29:00,312,2
13617.0,544.18,44,2011-10-30 13:50:00,39,0
13618.0,177.34,13,2011-06-19 11:09:00,173,2
13621.0,213.85,19,2011-08-15 08:26:00,116,0
13623.0,672.44,86,2011-11-09 12:00:00,30,0
13626.0,257.23,19,2011-04-01 10:05:00,252,2
13627.0,1624.02,94,2011-10-11 14:20:00,58,0
13629.0,7792.36,59,2011-11-16 13:21:00,22,0
13630.0,1995.68,80,2011-12-04 15:16:00,4,0
13631.0,3021.77,12,2011-09-01 09:57:00,99,0
13632.0,2117.02,147,2011-11-15 10:51:00,24,0
13634.0,1575.16,188,2011-11-06 13:40:00,32,0
13635.0,1071.03,62,2011-10-03 10:55:00,67,0
